team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region
bob_jones,3.0,0.0,10.0,30.0,3.0,0.0,13.0,0.0,18.181818181818183,22.727272727272727,68.42105263157895,22.0,0,1,East
boise_state_broncos,13.689655172413794,3.8620689655172415,5.586206896551724,16.06896551724138,0.4827586206896552,0.0,16.620689655172413,10.068965517241379,43.80551677049523,25.952676138968442,62.07052374903202,40.241379310344826,8,29,East
boston_college_eagles,16.033333333333335,3.566666666666667,8.3,18.866666666666667,0.5,0.03333333333333333,17.033333333333335,15.033333333333333,50.120125014151235,33.34401909306001,68.27799597015995,37.333333333333336,19,30,East
boston_university_terriers,12.129032258064516,4.354838709677419,5.935483870967742,16.096774193548388,0.8709677419354839,0.06451612903225806,15.03225806451613,11.35483870967742,46.36918142653758,34.31463208440638,65.50883809422709,37.774193548387096,17,31,East
bowie_state_bulldogs,4.0,3.0,5.0,30.0,2.0,0.0,24.0,0.0,28.125,22.22222222222222,27.77777777777778,37.0,0,1,East
bowling_green_falcons,15.133333333333333,1.7333333333333334,9.133333333333333,15.433333333333334,0.5666666666666667,0.16666666666666666,16.866666666666667,12.866666666666667,48.646770404222615,37.649301175676236,70.77162952133226,34.56666666666667,15,30,East
bradley_braves,11.592592592592593,3.6666666666666665,5.111111111111111,14.444444444444445,1.037037037037037,0.0,16.814814814814813,5.777777777777778,39.27864304409618,32.21942569069319,66.20703085093439,34.81481481481482,4,27,East
brevard_tornados,6.0,2.0,8.0,31.0,2.0,0.0,15.0,0.0,36.11111111111111,9.523809523809524,83.33333333333334,26.0,0,1,East
brewton_parker_wildcats,4.0,3.0,4.0,18.0,0.0,0.0,16.0,2.0,34.21052631578947,4.3478260869565215,50.0,43.0,0,1,East
briar_cliff_chargers,6.0,1.0,7.0,25.0,1.0,0.0,16.0,0.0,18.181818181818183,28.57142857142857,50.0,32.0,0,1,East
brown_bears,10.76923076923077,3.3076923076923075,9.692307692307692,17.03846153846154,0.8846153846153846,0.0,15.26923076923077,7.769230769230769,43.25114618770759,27.48234106363839,66.12311770682811,33.96153846153846,6,26,East
bryant_bulldogs,13.21875,2.71875,6.625,19.25,0.875,0.15625,15.34375,9.78125,39.647748888577404,34.4901316758334,68.66056415205023,36.09375,10,32,East
bryn_athyn_lions,4.0,0.0,8.0,19.0,1.0,0.0,13.0,0.0,17.857142857142858,14.285714285714285,60.0,28.0,0,1,East
bucknell_bison,13.125,3.34375,7.28125,12.0,0.46875,0.0625,13.53125,15.375,44.758506083446605,32.759941461098876,70.72395222033043,34.84375,23,32,East
buffalo_bulls,14.878787878787879,3.9696969696969697,9.515151515151516,13.969696969696969,0.45454545454545453,0.36363636363636365,14.0,16.727272727272727,46.87601296001442,31.961833597606798,72.05538278610882,42.0,25,33,East
bushnell_beacons,8.0,2.0,4.0,28.0,1.0,0.0,11.0,2.0,42.857142857142854,31.25,37.5,33.0,0,1,East
butler_bulldogs,11.392857142857142,1.9642857142857142,4.928571428571429,19.857142857142858,0.9642857142857143,0.0,14.392857142857142,2.5714285714285716,47.436639961760726,26.16239437832889,68.95461811580233,33.357142857142854,1,28,East
cal_lutheran_kingsmen,6.0,1.0,9.0,32.0,3.0,0.0,23.0,3.0,27.659574468085108,16.666666666666664,44.44444444444444,44.0,0,1,East
cal_poly_mustangs,12.24,2.0,5.96,15.88,0.72,0.04,18.64,5.84,40.839366260644766,24.276446996416034,66.512703584685,38.12,3,25,East
cal_state_bakersfield_roadrunners,10.88,2.48,7.2,14.56,0.88,0.08,18.4,8.8,42.09903060868634,29.191194276965906,76.93618410201395,34.96,5,25,East
cal_state_fullerton_titans,12.344827586206897,2.8620689655172415,7.517241379310345,16.03448275862069,0.7931034482758621,0.034482758620689655,17.310344827586206,8.0,45.55006845184439,27.32317792622586,67.10998695195745,34.6551724137931,11,29,East
cal_state_la_golden_eagles,10.0,1.0,5.5,14.5,2.0,0.0,13.0,0.0,39.96010638297872,18.629807692307693,66.31944444444444,38.0,0,2,East
cal_state_northridge_matadors,10.75,2.0357142857142856,10.357142857142858,16.464285714285715,1.3571428571428572,0.0,18.392857142857142,8.357142857142858,39.78419672286966,33.947529924234395,69.00573943052652,32.57142857142857,9,28,East
caldwell_cougars,9.0,2.0,9.0,22.0,0.0,0.0,12.0,0.0,25.806451612903224,21.73913043478261,60.0,30.0,0,1,East
california_golden_bears,13.416666666666666,4.375,8.5,15.166666666666666,0.625,0.3333333333333333,18.333333333333332,13.625,42.619411372341965,33.296248843311844,79.70489996290351,37.458333333333336,11,24,East
campbell_fighting_camels,15.655172413793103,3.4827586206896552,8.482758620689655,15.96551724137931,0.7931034482758621,0.034482758620689655,14.655172413793103,19.275862068965516,48.053818069968266,32.3834945055352,66.82626829553365,34.827586206896555,22,29,East
campbellsville_harrodsburg_pioneers,3.0,3.0,16.0,23.0,1.0,0.0,22.0,5.0,36.17021276595745,17.647058823529413,83.33333333333334,39.0,0,1,East
canisius_golden_griffins,10.133333333333333,3.4,6.433333333333334,17.966666666666665,1.1666666666666667,0.06666666666666667,15.3,4.733333333333333,40.616200792581,32.12255359442677,66.61865147019412,32.9,5,30,East
carroll_mt_fighting_saints,11.5,4.5,4.5,13.5,1.5,0.0,15.0,8.5,30.79268292682927,40.421052631578945,77.77777777777777,38.0,0,2,East
carver_college_cougars,2.0,1.0,3.0,49.0,4.0,0.0,20.0,0.0,12.903225806451612,11.11111111111111,16.666666666666664,28.0,0,1,East
centenary_la_gentlemen,9.0,2.0,9.0,20.5,0.5,0.0,15.5,0.0,27.352941176470587,24.696356275303643,55.2536231884058,31.0,0,2,East
central_arkansas_sugar_bears,10.25,2.1785714285714284,6.535714285714286,18.285714285714285,1.3214285714285714,0.07142857142857142,17.071428571428573,9.857142857142858,40.20462582776928,23.588623677909393,69.143868209077,37.285714285714285,9,28,East
central_baptist_college_mustangs,5.0,1.5,6.0,27.0,1.0,0.0,22.0,3.5,27.962962962962962,15.340909090909092,80.68181818181819,42.5,0,2,East
central_christian_college_central_christian_college,11.0,0.0,4.0,24.0,5.0,0.0,15.0,3.0,42.10526315789473,40.74074074074074,60.0,15.0,0,1,East
central_connecticut_blue_devils,10.23076923076923,3.923076923076923,6.1923076923076925,15.846153846153847,0.6153846153846154,0.19230769230769232,16.884615384615383,6.153846153846154,40.262711329041636,31.292901173148945,68.14925290633792,34.19230769230769,6,26,East
central_michigan_chippewas,11.285714285714286,2.25,5.821428571428571,16.607142857142858,0.9285714285714286,0.0,17.321428571428573,4.25,44.36939566415674,27.002721272983276,70.60868375677016,35.964285714285715,4,28,East
chadron_state_eagles,10.0,2.0,5.0,14.0,0.0,0.0,11.0,0.0,44.73684210526316,26.666666666666668,33.33333333333333,23.0,0,1,East
champion_christian_tigers,9.25,2.5,8.0,20.75,0.25,0.25,18.0,4.0,32.37007168458781,23.158761528326743,67.88957688338493,35.25,0,4,East
charleston_southern_buccaneers,10.428571428571429,3.4285714285714284,6.464285714285714,21.571428571428573,1.1428571428571428,0.0,17.214285714285715,3.5,40.41540731919799,26.49170419404829,59.05482968245574,32.642857142857146,2,28,East
chattanooga_mocs,12.0,2.6206896551724137,5.724137931034483,16.482758620689655,0.8275862068965517,0.0,16.551724137931036,6.379310344827586,43.60145647197394,28.847958452334083,70.39486780078752,33.89655172413793,7,29,East
chestnut_hill_college_griffins,10.0,1.0,2.0,24.0,2.0,0.0,18.0,0.0,32.55813953488372,21.428571428571427,61.111111111111114,33.0,0,1,East
chicago_state_cougars,8.125,3.0416666666666665,8.25,18.75,0.875,0.041666666666666664,21.958333333333332,3.75,39.1321230430835,24.798491770240997,65.76499542591462,36.083333333333336,2,24,East
chowan_hawks,7.0,5.0,1.0,27.0,0.0,0.0,18.0,0.0,32.0,21.428571428571427,63.1578947368421,49.0,0,1,East
cincinnati_bearcats,14.285714285714286,4.857142857142857,8.142857142857142,17.607142857142858,0.8214285714285714,0.10714285714285714,19.607142857142858,7.857142857142857,40.45551019135113,29.712276905609503,73.00013749703706,35.357142857142854,11,28,East
claflin_panthers,9.0,3.5,10.0,25.0,1.0,0.0,18.5,1.0,27.84722222222222,38.88888888888889,76.66666666666667,42.0,0,2,East
clarion_golden_eagles,6.5,2.0,4.5,15.0,1.0,0.0,11.5,2.5,38.65207373271889,19.055944055944057,61.11111111111111,32.5,0,2,East
clemson_tigers,10.793103448275861,3.4827586206896552,9.068965517241379,16.275862068965516,0.7241379310344828,0.20689655172413793,17.17241379310345,9.586206896551724,44.09663647089565,26.249792784482096,71.22674501691235,36.3448275862069,10,29,East
coastal_carolina_chanticleers,13.5,3.125,8.333333333333334,19.166666666666668,0.7083333333333334,0.125,19.208333333333332,19.541666666666668,46.727336446804536,29.808822825295433,67.4026071799157,46.125,14,24,East
colgate_raiders,10.7,2.566666666666667,5.666666666666667,16.6,1.0666666666666667,0.13333333333333333,15.666666666666666,5.533333333333333,42.57058228006073,29.64987850887095,77.80081504895746,32.2,6,30,East
college_of_st_mary_flames,11.0,4.0,10.0,25.0,2.0,0.0,17.0,5.0,34.61538461538461,31.03448275862069,66.66666666666666,30.0,0,1,East
colorado_christian_cougars,10.0,1.0,4.0,17.5,0.5,0.0,14.0,0.0,30.09049773755656,30.151515151515152,69.44444444444444,40.5,0,2,East
colorado_colorado_springs_mountain_lions,10.0,2.0,14.0,26.0,2.0,0.0,14.0,0.0,34.69387755102041,33.33333333333333,60.0,38.0,0,1,East
colorado_mesa_mavericks,15.0,2.0,7.0,16.0,1.0,1.0,10.0,10.0,24.390243902439025,36.0,50.0,44.0,0,1,East
columbia_international_columbia_intl,8.0,2.0,6.0,31.0,2.0,0.0,10.0,2.0,42.857142857142854,30.0,66.66666666666666,24.0,0,1,East
columbia_lions,16.178571428571427,4.071428571428571,7.035714285714286,17.571428571428573,0.4642857142857143,0.07142857142857142,16.964285714285715,13.892857142857142,48.04581658947954,31.62861210952135,62.52891192911376,42.57142857142857,22,28,East
connecticut_college_camels,7.0,2.0,10.0,18.0,1.0,0.0,8.0,4.0,20.588235294117645,22.22222222222222,40.0,29.0,0,1,East
converse,15.0,5.0,9.0,30.0,0.0,0.0,25.0,2.0,35.8974358974359,41.17647058823529,69.23076923076923,28.0,0,1,East
coppin_state_eagles,10.653846153846153,3.423076923076923,7.423076923076923,15.192307692307692,0.6538461538461539,0.15384615384615385,16.26923076923077,10.615384615384615,41.11437511397347,25.38518626460399,69.00340295127616,39.15384615384615,13,26,East
cornell_big_red,12.833333333333334,3.25,7.291666666666667,18.541666666666668,1.125,0.16666666666666666,16.916666666666668,7.125,39.028117855894735,26.109382429719115,63.800492275556216,36.75,9,24,East
cs_dominguez_hills_toros,8.0,2.0,4.0,15.0,0.0,0.0,17.0,0.0,34.61538461538461,33.33333333333333,68.75,44.0,0,1,East
csu_pueblo_thunderwolves,8.5,6.5,5.5,9.0,0.0,0.0,19.5,8.5,31.60714285714286,29.62121212121212,70.0,36.5,0,2,East
cumberland_ky_indians,10.5,2.0,7.5,14.0,1.0,1.0,26.5,5.5,45.4006968641115,20.97902097902098,59.51086956521739,33.5,0,2,East
dakota_wesleyan_tigers,12.0,1.0,5.0,17.0,1.0,0.0,16.0,3.0,40.816326530612244,8.333333333333332,,30.0,0,1,East
dartmouth_big_green,9.153846153846153,2.1923076923076925,6.384615384615385,18.346153846153847,0.9615384615384616,0.038461538461538464,15.73076923076923,3.730769230769231,36.22638802947027,25.61387653511684,63.2258000262287,35.42307692307692,3,26,East
davis_elkins_senators,5.0,1.0,2.0,15.0,2.0,0.0,18.0,0.0,33.33333333333333,9.375,50.0,29.0,0,1,East
delaware_blue_hens,11.966666666666667,3.6333333333333333,7.8,13.933333333333334,0.23333333333333334,0.06666666666666667,16.133333333333333,15.6,41.96198536140853,29.96608242119078,70.32701514490348,44.4,23,30,East
delaware_state_hornets,7.7727272727272725,1.5,4.363636363636363,22.227272727272727,1.8181818181818181,0.22727272727272727,12.545454545454545,2.1363636363636362,38.6448977376219,23.365515906678308,65.99566735505924,33.90909090909091,0,22,East
denver_pioneers,12.310344827586206,5.241379310344827,6.137931034482759,15.310344827586206,0.9655172413793104,0.13793103448275862,16.103448275862068,7.793103448275862,46.119237096475715,29.584089160745915,75.99929333318637,34.51724137931034,10,29,East
detroit_mercy_titans,10.962962962962964,2.3703703703703702,9.037037037037036,19.77777777777778,0.5555555555555556,0.07407407407407407,17.85185185185185,2.5555555555555554,40.707881565154736,26.265573267207255,65.52142842013245,35.51851851851852,1,27,East
dickinson_state_nd_blue_hawks,8.0,0.0,4.0,29.0,1.0,0.0,24.0,6.0,58.333333333333336,10.0,80.0,23.0,0,1,East
drexel_dragons,16.70967741935484,2.935483870967742,7.387096774193548,11.096774193548388,0.7096774193548387,0.0967741935483871,14.0,15.483870967741936,47.954082493788135,29.707931620989438,75.39625647661289,35.903225806451616,26,31,East
duke_blue_devils,13.766666666666667,4.1,6.666666666666667,16.5,0.43333333333333335,0.03333333333333333,14.7,12.633333333333333,46.89825500374255,31.12358257800623,67.41417054002866,38.93333333333333,17,30,East
duquesne_dukes,14.793103448275861,2.8275862068965516,7.517241379310345,14.482758620689655,1.0689655172413792,0.034482758620689655,16.103448275862068,9.793103448275861,45.24395875066264,33.32244242134057,70.64203021553294,35.206896551724135,11,29,East
east_carolina_pirates,12.892857142857142,4.928571428571429,11.0,17.107142857142858,0.8571428571428571,0.32142857142857145,18.75,13.285714285714286,40.19770916780722,24.67561663257705,59.94716816448781,37.142857142857146,11,28,East
east_stroudsburg_university_warriors,7.0,0.0,4.0,32.0,3.0,0.0,14.0,1.0,24.324324324324326,26.666666666666668,55.55555555555556,39.0,0,1,East
east_tennessee_state_bucs,10.814814814814815,3.0,7.555555555555555,14.703703703703704,0.48148148148148145,0.0,16.814814814814813,5.814814814814815,39.285992961918936,29.298689494241536,69.30513092326723,33.851851851851855,6,27,East
eastern_kentucky_colonels,12.096774193548388,3.935483870967742,9.161290322580646,17.677419354838708,0.3870967741935484,0.22580645161290322,17.580645161290324,10.870967741935484,41.90956717952104,28.579340819373343,73.37437782255431,38.67741935483871,15,31,East
eastern_michigan_eagles,9.653846153846153,3.1538461538461537,8.692307692307692,14.076923076923077,0.4230769230769231,0.19230769230769232,16.653846153846153,9.923076923076923,43.37634869928387,28.061213315615245,68.75418216511333,37.26923076923077,6,26,East
eastern_washington_eagles,12.1,2.2333333333333334,8.833333333333334,14.0,0.3,0.0,16.533333333333335,9.766666666666667,39.2141729678173,29.637674706400254,69.61549186680764,37.13333333333333,9,30,East
ecclesia_royals,6.0,0.0,6.0,27.0,0.0,0.0,7.0,5.0,25.0,15.384615384615385,68.0,24.0,0,1,East
edward_waters_tigers,9.0,2.0,11.5,20.0,0.5,0.0,19.5,4.0,42.23946784922394,16.06280193236715,66.8103448275862,39.0,0,2,East
emory_henry_wasps,8.0,2.0,9.0,21.0,1.5,0.0,15.5,6.5,33.43653250773994,21.363636363636363,59.61538461538461,31.5,0,2,East
erskine_flying_fleet,3.0,2.6666666666666665,8.666666666666666,23.666666666666668,5.333333333333333,0.0,12.333333333333334,0.0,27.748538011695903,9.506172839506172,43.452380952380956,26.333333333333332,0,3,East
evansville_purple_aces,11.2,3.2333333333333334,8.033333333333333,16.1,0.23333333333333334,0.06666666666666667,19.333333333333332,7.133333333333334,43.16553041721996,27.248930396524983,71.42523546285356,34.53333333333333,8,30,East
evergreen_state_geoducks,10.0,5.0,5.5,19.5,1.0,0.0,10.5,0.0,31.96944899072559,20.555555555555557,54.166666666666664,31.0,0,2,East
fairfield_stags,14.32258064516129,2.4516129032258065,7.870967741935484,11.32258064516129,0.3870967741935484,0.03225806451612903,12.483870967741936,15.451612903225806,45.95899363466213,33.985041670825154,75.76156865206102,33.54838709677419,25,31,East
fairleigh_dickinson_knights,12.766666666666667,2.7666666666666666,6.033333333333333,14.566666666666666,0.5,0.16666666666666666,15.633333333333333,13.466666666666667,43.705133649590564,32.061348786709985,70.33815484742595,37.4,19,30,East
faulkner_eagles,9.0,1.0,3.0,23.0,5.0,0.0,12.0,9.0,34.61538461538461,31.818181818181817,80.0,38.0,0,1,East
fisher_college_eagles,5.333333333333333,1.0,4.0,29.666666666666668,0.6666666666666666,0.0,14.0,0.0,23.602390269056936,19.85060690943044,79.16666666666667,27.0,0,3,East
florida_am_rattlers,9.608695652173912,1.2608695652173914,6.260869565217392,21.0,1.6956521739130435,0.0,17.956521739130434,3.1739130434782608,37.396123955854584,27.010634079257528,65.67627901505274,36.65217391304348,2,23,East
florida_atlantic_owls,11.379310344827585,2.0344827586206895,5.689655172413793,15.862068965517242,0.7586206896551724,0.0,15.241379310344827,7.896551724137931,43.64806638821929,27.8444372649069,73.28138345646619,35.93103448275862,5,29,East
florida_international_panthers,11.4,2.5,9.533333333333333,16.966666666666665,1.0333333333333334,0.0,20.0,10.8,45.06308595982435,29.295098757074893,71.33913341473242,33.86666666666667,14,30,East
florida_memorial_lions,7.666666666666667,1.6666666666666667,9.333333333333334,22.333333333333332,2.0,0.6666666666666666,22.0,3.0,42.494192799070845,25.912698412698415,60.84656084656084,33.666666666666664,0,3,East
florida_national_conquistadors,6.0,2.0,11.0,28.0,0.0,0.0,19.0,0.0,22.857142857142858,28.57142857142857,58.333333333333336,21.0,0,1,East
fordham_rams,13.714285714285714,2.4642857142857144,7.428571428571429,13.214285714285714,0.7142857142857143,0.03571428571428571,15.035714285714286,13.321428571428571,43.84826679221243,30.149661574243623,73.31498078607139,34.92857142857143,18,28,East
fort_valley_state_wildcats,8.0,2.0,12.0,30.0,2.0,0.0,23.0,3.0,47.91666666666667,10.526315789473683,63.33333333333333,38.0,0,1,East
fresno_state_bulldogs,13.0,2.2413793103448274,6.413793103448276,11.655172413793103,0.6551724137931034,0.13793103448275862,14.448275862068966,11.03448275862069,44.7481819160126,36.18122953264303,74.03302935417534,36.0,11,29,East
frostburg_state_bobcats,6.0,0.0,3.0,23.0,2.0,0.0,17.0,2.0,25.0,50.0,63.1578947368421,25.0,0,1,East
george_mason_patriots,10.655172413793103,2.5517241379310347,5.724137931034483,15.724137931034482,0.6896551724137931,0.034482758620689655,15.96551724137931,6.827586206896552,40.68161829630231,27.250099424054483,66.39522946683215,36.3448275862069,10,29,East
george_washington_revolutionaries,9.6,1.8,7.366666666666666,14.666666666666666,0.6666666666666666,0.0,15.7,8.2,37.81123793585196,26.861266793252234,60.54210497964368,37.93333333333333,13,30,East
georgetown_hoyas,12.724137931034482,3.7586206896551726,8.0,18.103448275862068,0.7241379310344828,0.0,16.82758620689655,8.655172413793103,42.31601941779196,29.331824049385446,70.29868236220324,37.48275862068966,10,29,East
georgia_state_panthers,11.653846153846153,2.8461538461538463,9.23076923076923,15.961538461538462,0.5,0.2692307692307692,20.192307692307693,8.653846153846153,44.31321823487064,28.97695145871601,64.30225698673554,34.76923076923077,10,26,East
gettysburg_bullets,6.0,3.0,5.0,22.0,0.0,0.0,26.0,0.0,31.25,11.11111111111111,53.84615384615385,32.0,0,1,East
grace_christian_university_tigers,4.0,0.0,8.0,29.0,0.0,0.0,14.0,0.0,30.303030303030305,20.0,76.47058823529412,21.0,0,1,East
graceland_university_graceland,6.0,4.0,2.0,32.0,1.0,0.0,13.0,0.0,30.952380952380953,0.0,66.66666666666666,37.0,0,1,East
grambling_lady_tigers,10.857142857142858,2.8095238095238093,7.809523809523809,16.61904761904762,0.5714285714285714,0.19047619047619047,19.476190476190474,4.428571428571429,40.82147608124357,25.061284972828535,65.18048647532855,31.904761904761905,4,21,East
greenville_panthers,17.0,2.0,5.0,24.0,0.0,0.0,13.0,0.0,34.61538461538461,33.33333333333333,50.0,47.0,0,1,East
hampton_lady_pirates,10.392857142857142,1.9285714285714286,8.714285714285714,15.428571428571429,0.7857142857142857,0.10714285714285714,17.678571428571427,8.5,40.09686795311257,27.086420042191826,61.12053131191557,34.5,12,28,East
harris_stowe_state_hornets,5.0,2.0,10.0,22.0,0.0,0.0,23.0,2.0,22.22222222222222,33.33333333333333,68.29268292682927,39.0,0,1,East
hartford_hawks,11.066666666666666,2.533333333333333,7.0,20.633333333333333,0.8666666666666667,0.06666666666666667,16.3,3.6,40.22353539882075,30.148594755810088,59.897799024734006,34.36666666666667,4,30,East
harvard_crimson,15.25925925925926,2.6296296296296298,10.777777777777779,12.407407407407407,0.37037037037037035,0.0,17.14814814814815,15.481481481481481,43.882459081921034,32.932170674117025,66.92442423290377,36.851851851851855,13,27,East
haskell_jayhawks,12.0,1.0,10.0,19.0,1.0,0.0,17.0,0.0,39.02439024390244,5.0,30.0,31.0,0,1,East
hendrix_college_warriors,8.0,0.5,5.0,16.5,0.0,0.0,12.0,1.5,22.54032258064516,24.07407407407407,51.42857142857143,33.5,0,2,East
hofstra_pride,10.75,1.5,8.821428571428571,17.892857142857142,1.1428571428571428,0.10714285714285714,17.285714285714285,5.964285714285714,41.83356649550035,23.086281838216824,59.980440891193645,33.5,8,28,East
holy_cross_crusaders,13.033333333333333,2.6666666666666665,6.466666666666667,15.6,0.26666666666666666,0.13333333333333333,13.1,12.233333333333333,44.811377798749945,31.807315515483875,69.77326177422086,38.2,20,30,East
holy_names_university_hawks,5.0,0.0,6.0,33.0,5.0,0.0,5.0,0.0,20.0,33.33333333333333,87.5,22.0,0,1,East
howard_bison,12.0,3.652173913043478,9.478260869565217,17.17391304347826,0.30434782608695654,0.08695652173913043,17.869565217391305,14.434782608695652,41.900646511679064,25.939938783619883,67.30532395522245,40.78260869565217,15,23,East
howard_payne_yellow_jackets,6.0,1.0,3.5,24.0,0.0,0.0,18.5,0.0,23.536439665471924,22.869565217391305,60.434782608695656,32.5,0,2,East
huston_tillotson_rams,5.5,3.5,8.0,25.5,2.0,0.0,17.5,0.5,30.19744483159117,16.964285714285715,74.24242424242425,35.5,0,2,East
idaho_vandals,14.34375,2.53125,6.03125,12.6875,0.4375,0.03125,14.125,11.40625,43.78981472677175,30.824481745856,71.13294578658356,37.1875,14,32,East
illinois_fighting_illini,12.555555555555555,3.4074074074074074,6.703703703703703,16.814814814814813,0.37037037037037035,0.07407407407407407,15.333333333333334,7.37037037037037,43.4022913881106,31.791540410563456,66.21860181375818,36.7037037037037,7,27,East
immaculata_mighty_macs,6.0,0.0,9.0,19.0,0.0,0.0,9.0,0.0,27.500000000000004,14.285714285714285,55.55555555555556,38.0,0,1,East
incarnate_word_cardinals,10.551724137931034,2.793103448275862,8.344827586206897,17.0,1.0344827586206897,0.034482758620689655,16.482758620689655,8.482758620689655,42.35164284854412,26.47296230315479,68.79361746865496,35.51724137931034,13,29,East
indiana_state_sycamores,12.548387096774194,1.8709677419354838,10.064516129032258,16.870967741935484,1.032258064516129,0.22580645161290322,19.870967741935484,10.451612903225806,46.093316348146416,31.095285472320327,68.12488211976812,33.87096774193548,11,31,East
iona_gaels,13.884615384615385,2.5384615384615383,7.6923076923076925,17.73076923076923,0.5384615384615384,0.0,15.346153846153847,8.846153846153847,47.58476729247408,28.809760833062455,60.919036607593405,31.73076923076923,11,26,East
james_madison_dukes,9.172413793103448,2.5517241379310347,5.931034482758621,15.724137931034482,0.4827586206896552,0.3103448275862069,16.448275862068964,10.551724137931034,43.22151737431425,28.796151644065922,72.22679757547931,39.96551724137931,14,29,East
jamestown_jimmies,6.0,1.0,8.0,23.0,0.0,0.0,18.0,4.0,29.411764705882355,21.052631578947366,66.66666666666666,30.0,0,1,East
jarvis_christian_bulldogs,7.0,2.0,4.0,20.666666666666668,0.3333333333333333,0.0,23.0,2.6666666666666665,36.94444444444444,25.694444444444443,65.16293368467281,35.666666666666664,0,3,East
jessup_university_warriors,8.0,3.0,8.0,25.0,4.0,0.0,11.0,6.0,14.285714285714285,28.57142857142857,50.0,23.0,0,1,East
john_carroll_blue_streaks,10.0,4.0,4.0,28.0,1.0,0.0,15.0,4.0,29.72972972972973,36.36363636363637,50.0,31.0,0,1,East
johnson_university_fl_suns,6.0,1.0,4.0,39.0,0.0,0.0,15.0,0.0,29.629629629629626,42.857142857142854,50.0,10.0,0,1,East
johnson_wales_nc_wildcats,6.0,3.0,5.0,29.0,1.0,0.0,24.0,0.0,18.91891891891892,16.666666666666664,71.42857142857143,38.0,0,1,East
kansas_wesleyan_coyotes,7.0,2.0,9.0,16.0,0.0,0.0,10.0,0.0,39.53488372093023,26.666666666666668,100.0,27.0,0,1,East
kennesaw_state_owls,11.0,2.3703703703703702,7.592592592592593,16.074074074074073,0.7037037037037037,0.037037037037037035,17.51851851851852,9.777777777777779,42.8488846641259,31.574432359647208,65.59107361202379,34.0,9,27,East
kentucky_state_thorobreds,14.333333333333334,2.0,10.333333333333334,29.0,0.6666666666666666,0.0,22.666666666666668,1.3333333333333333,44.56649831649832,29.91452991452992,40.74074074074074,34.666666666666664,0,3,East
king_tn_tornado,4.0,3.0,10.0,23.0,4.0,0.0,16.0,2.0,45.94594594594595,14.285714285714285,100.0,34.0,0,1,East
kings_pa_monarchs,14.0,0.0,3.0,18.0,1.0,0.0,13.0,2.0,28.000000000000004,33.33333333333333,83.33333333333334,33.0,0,1,East
la_salle_explorers,14.071428571428571,2.9285714285714284,9.285714285714286,14.428571428571429,0.4642857142857143,0.17857142857142858,16.321428571428573,10.5,44.18064053164682,31.711540169910702,74.7937552213868,33.892857142857146,16,28,East
lafayette_leopards,10.866666666666667,3.8,5.5,16.4,1.0,0.13333333333333333,14.133333333333333,6.666666666666667,44.143641463572244,26.644498532656428,68.32247052041103,36.8,12,30,East
lagrange_panthers,5.0,4.0,6.0,15.0,1.0,0.0,12.0,0.0,25.71428571428571,18.181818181818183,71.42857142857143,31.0,0,1,East
lake_erie_storm,9.0,1.0,5.0,17.0,0.0,0.0,12.0,2.0,41.66666666666667,26.08695652173913,50.0,41.0,0,1,East
lamar_cardinals,13.178571428571429,2.4642857142857144,7.178571428571429,15.964285714285714,0.7142857142857143,0.10714285714285714,16.357142857142858,10.857142857142858,43.082322626826056,35.86179923741218,67.18507477956817,35.107142857142854,14,28,East
lee_flames,11.0,0.0,7.0,16.0,0.0,0.0,15.0,0.0,24.137931034482758,31.818181818181817,66.66666666666666,21.0,0,1,East
lees_mcrae_bobcats,7.0,0.0,11.5,28.0,1.5,0.0,19.5,0.0,34.513888888888886,10.714285714285714,59.04761904761905,27.0,0,2,East
lehigh_mountain_hawks,15.4,4.366666666666666,7.033333333333333,13.766666666666667,0.5333333333333333,0.0,12.2,16.3,48.14133491126157,31.74030936845189,74.52006612076944,39.13333333333333,19,30,East
lenoir_rhyne_bears,6.0,3.5,8.5,24.5,1.5,0.0,14.5,2.5,36.666666666666664,22.19251336898396,72.30392156862744,30.0,0,2,East
lewis_clark_st_warriors,6.0,1.0,3.0,18.0,2.0,0.0,8.0,0.0,30.434782608695656,13.333333333333334,70.58823529411765,42.0,0,1,East
liberty_flames,16.366666666666667,3.8,5.8,15.433333333333334,0.7666666666666667,0.03333333333333333,16.5,21.5,51.909839220043025,31.251921164974412,66.52110534355789,42.06666666666667,27,30,East
life_pacific,5.5,0.5,3.5,11.0,0.0,0.0,8.0,0.5,33.29268292682927,19.799498746867165,41.82692307692308,32.0,0,2,East
