team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region,Ranking_Score,Predicted_Ranking_Score,Rank
denver_pioneers,12.310344827586206,5.241379310344827,6.137931034482759,15.310344827586206,0.9655172413793104,0.1379310344827586,16.103448275862068,7.793103448275862,46.11923709647572,29.584089160745915,75.99929333318637,34.51724137931034,10,29,East,3.333333333333333,3.3626149,135
clemson_tigers,10.79310344827586,3.4827586206896552,9.06896551724138,16.275862068965516,0.7241379310344828,0.2068965517241379,17.17241379310345,9.586206896551724,44.09663647089565,26.249792784482096,71.22674501691235,36.3448275862069,10,29,East,3.333333333333333,3.3351147,136
georgetown_hoyas,12.724137931034482,3.7586206896551726,8.0,18.103448275862068,0.7241379310344828,0.0,16.82758620689655,8.655172413793103,42.31601941779196,29.33182404938545,70.29868236220324,37.48275862068966,10,29,East,3.333333333333333,3.3311403,137
siena_saints,10.310344827586206,2.896551724137931,8.96551724137931,18.24137931034483,0.7586206896551724,0.1034482758620689,18.82758620689655,7.655172413793103,40.96982098877446,29.249690101483637,62.214049601467735,37.310344827586206,10,29,East,3.333333333333333,3.2836802,138
loyola_marymount_lions,12.137931034482758,2.2758620689655173,7.551724137931035,18.344827586206897,1.0689655172413792,0.0689655172413793,15.413793103448276,6.620689655172414,45.19768271516591,26.99132655942252,69.61262273254303,33.58620689655172,10,29,East,3.333333333333333,3.258409,139
george_mason_patriots,10.655172413793103,2.5517241379310347,5.724137931034483,15.724137931034482,0.6896551724137931,0.0344827586206896,15.96551724137931,6.827586206896552,40.68161829630231,27.250099424054483,66.39522946683215,36.3448275862069,10,29,East,3.333333333333333,3.2368093,140
lipscomb_bisons,10.766666666666667,3.2666666666666666,5.033333333333333,15.5,0.8333333333333334,0.1666666666666666,17.533333333333335,8.866666666666667,43.465666455681806,32.3360114036637,72.88521474512187,35.36666666666667,10,30,East,3.225806451612903,3.2349644,141
cornell_big_red,12.833333333333334,3.25,7.291666666666667,18.541666666666668,1.125,0.1666666666666666,16.916666666666668,7.125,39.028117855894735,26.109382429719115,63.800492275556216,36.75,9,24,East,3.2399999999999998,3.2141244,142
presbyterian_blue_hose,11.533333333333331,2.4,6.233333333333333,19.3,0.6666666666666666,0.0,15.066666666666666,7.6,46.845337024366366,30.347305601175567,72.2437004977892,35.733333333333334,12,30,East,4.64516129032258,3.1858652,143
merrimack_warriors,13.461538461538462,1.9230769230769231,6.615384615384615,17.192307692307693,1.0384615384615383,0.0769230769230769,16.0,8.884615384615385,44.71326306059841,32.5410248406614,62.93922132563191,35.88461538461539,9,26,East,3.0,3.0170202,144
unc_greensboro_spartans,9.576923076923077,3.230769230769231,6.769230769230769,17.0,0.8076923076923077,0.0,14.961538461538462,10.26923076923077,42.7481052783448,25.42087745746355,59.37287557733967,37.76923076923077,9,26,East,3.0,2.9888244,145
kennesaw_state_owls,11.0,2.3703703703703702,7.592592592592593,16.074074074074073,0.7037037037037037,0.037037037037037,17.51851851851852,9.77777777777778,42.8488846641259,31.574432359647208,65.59107361202379,34.0,9,27,East,2.8928571428571432,2.971976,146
saint_louis_billikens,11.88888888888889,4.481481481481482,6.925925925925926,14.851851851851851,0.7777777777777778,0.0,12.851851851851851,8.296296296296296,43.41436164923476,26.644053914286182,71.98997433671764,39.18518518518518,9,27,East,2.8928571428571432,2.9554884,147
binghamton_bearcats,12.5,3.0357142857142856,6.857142857142857,15.892857142857142,0.3928571428571428,0.0714285714285714,15.785714285714286,11.071428571428571,44.85323766022963,29.237394394921363,73.62199259667916,34.142857142857146,9,28,East,2.793103448275862,2.9255712,148
cal_state_northridge_matadors,10.75,2.0357142857142856,10.357142857142858,16.464285714285715,1.3571428571428572,0.0,18.392857142857142,8.357142857142858,39.78419672286966,33.947529924234395,69.00573943052652,32.57142857142857,9,28,East,2.793103448275862,2.8525846,149
central_arkansas_sugar_bears,10.25,2.1785714285714284,6.535714285714286,18.285714285714285,1.3214285714285714,0.0714285714285714,17.071428571428573,9.857142857142858,40.20462582776928,23.588623677909396,69.143868209077,37.285714285714285,9,28,East,2.793103448275862,2.8045528,150
oklahoma_state_cowgirls,11.586206896551724,3.827586206896552,9.06896551724138,14.448275862068966,0.7586206896551724,0.0344827586206896,16.137931034482758,9.482758620689657,36.82735077852508,28.93016759582896,62.10454772984654,36.96551724137931,9,29,East,2.6999999999999997,2.712411,151
incarnate_word_cardinals,10.551724137931034,2.793103448275862,8.344827586206897,17.0,1.0344827586206895,0.0344827586206896,16.482758620689655,8.482758620689655,42.35164284854412,26.47296230315479,68.79361746865496,35.51724137931034,13,29,East,5.633333333333334,2.695011,152
pepperdine_waves,12.217391304347826,3.8260869565217392,7.695652173913044,16.347826086956523,0.3043478260869565,0.1739130434782608,16.782608695652176,7.6521739130434785,45.48825563832696,24.52850384436062,64.69936464501681,35.52173913043478,8,23,East,2.6666666666666665,2.6919975,153
rider_broncs,12.5,4.433333333333334,8.366666666666667,17.0,1.1333333333333333,0.0666666666666666,15.2,8.1,43.72833531543025,31.68018960226049,70.67285078469288,32.43333333333333,9,30,East,2.612903225806452,2.6485422,154
eastern_washington_eagles,12.1,2.2333333333333334,8.833333333333334,14.0,0.3,0.0,16.533333333333335,9.766666666666667,39.2141729678173,29.63767470640025,69.61549186680764,37.13333333333333,9,30,East,2.612903225806452,2.6437173,155
xavier_musketeers,12.866666666666667,2.966666666666667,7.5,16.366666666666667,0.5333333333333333,0.0666666666666666,16.6,6.266666666666667,41.98864417329072,26.11867761867762,73.4109183546452,36.3,9,30,East,2.612903225806452,2.6168692,156
army_black_knights,11.20689655172414,2.413793103448276,6.620689655172414,17.24137931034483,0.7586206896551724,0.0,16.137931034482758,9.10344827586207,43.2225748444739,29.39695137452036,67.92892434641628,40.89655172413793,16,29,East,8.533333333333333,2.6063225,157
south_alabama_jaguars,11.26923076923077,2.0384615384615383,8.923076923076923,15.961538461538462,0.8846153846153846,0.1923076923076923,17.26923076923077,7.730769230769231,41.4183048009312,28.771660868586405,61.05272781991229,33.80769230769231,8,26,East,2.3703703703703702,2.591959,158
washington_huskies,13.055555555555555,4.111111111111111,6.555555555555555,18.22222222222222,1.5555555555555556,0.0,13.333333333333334,9.333333333333334,45.08633397143311,35.72486784709717,69.02973865564165,36.22222222222222,7,18,East,2.5789473684210527,2.5793867,159
sacred_heart_pioneers,10.16,2.44,6.52,16.52,0.64,0.04,20.16,7.28,41.10947335870937,28.47423707694269,68.58140029904736,34.36,8,25,East,2.4615384615384617,2.3895013,160
william_mary_tribe,13.851851851851851,1.7777777777777777,7.518518518518518,19.48148148148148,1.037037037037037,0.0,15.666666666666666,9.148148148148149,43.340531212686784,31.882983293039228,71.72148515844766,31.88888888888889,8,27,East,2.2857142857142856,2.345343,161
boise_state_broncos,13.689655172413794,3.8620689655172415,5.586206896551724,16.06896551724138,0.4827586206896552,0.0,16.620689655172413,10.06896551724138,43.80551677049523,25.95267613896844,62.07052374903202,40.241379310344826,8,29,East,2.1333333333333333,2.1867118,162
marist_red_foxes,11.0,3.4827586206896552,8.413793103448276,15.517241379310343,0.8620689655172413,0.0689655172413793,13.137931034482758,7.206896551724138,39.0287401030999,24.728424170241105,66.2651310825753,33.44827586206897,8,29,East,2.1333333333333333,2.1578453,163
miami_oh_redhawks,13.551724137931034,2.689655172413793,9.689655172413794,17.79310344827586,0.3793103448275862,0.0344827586206896,20.86206896551724,6.379310344827586,45.80898352549352,28.869930687707942,73.84645612800306,37.03448275862069,8,29,East,2.1333333333333333,2.1482663,164
wisconsin_badgers,13.137931034482758,2.586206896551724,6.689655172413793,15.20689655172414,0.6896551724137931,0.0,15.413793103448276,5.689655172413793,44.239749248842095,31.330676965680205,70.8349015194857,29.724137931034484,8,29,East,2.1333333333333333,2.1216831,165
hofstra_pride,10.75,1.5,8.821428571428571,17.892857142857142,1.1428571428571428,0.1071428571428571,17.285714285714285,5.964285714285714,41.83356649550035,23.086281838216824,59.980440891193645,33.5,8,28,East,2.206896551724138,2.1058414,166
st_francis_pa_red_flash,11.4,1.5666666666666669,4.766666666666667,18.066666666666663,1.5666666666666669,0.1,14.866666666666667,5.4,42.24019100184693,30.221906293130548,68.91146558167972,36.03333333333333,8,30,East,2.064516129032258,2.083497,167
evansville_purple_aces,11.2,3.2333333333333334,8.033333333333333,16.1,0.2333333333333333,0.0666666666666666,19.33333333333333,7.133333333333334,43.16553041721996,27.248930396524983,71.42523546285356,34.53333333333333,8,30,East,2.064516129032258,2.071475,168
omaha_mavericks,10.923076923076923,2.423076923076923,7.769230769230769,16.46153846153846,1.0769230769230769,0.1153846153846153,17.076923076923077,7.230769230769231,43.07742153854443,27.61366192287245,74.68727114411386,33.0,7,26,East,1.8148148148148147,2.01323,169
illinois_fighting_illini,12.555555555555555,3.4074074074074074,6.703703703703703,16.814814814814813,0.3703703703703703,0.074074074074074,15.333333333333334,7.37037037037037,43.4022913881106,31.791540410563456,66.21860181375818,36.7037037037037,7,27,East,1.75,1.7607445,170
purdue_fort_wayne_mastodons,12.678571428571429,2.607142857142857,6.75,16.071428571428573,0.7142857142857143,0.0714285714285714,15.964285714285714,9.785714285714286,42.66637310869238,32.53882350500806,83.17833951762523,31.928571428571427,7,28,East,1.6896551724137931,1.7331506,171
new_hampshire_wildcats,10.214285714285714,1.7142857142857142,8.75,17.25,1.0714285714285714,0.0714285714285714,17.642857142857142,6.785714285714286,41.32936760865523,22.74157083818471,67.64400885563366,32.5,7,28,East,1.6896551724137931,1.7160624,172
radford_highlanders,12.448275862068966,2.793103448275862,5.931034482758621,19.48275862068965,0.6551724137931034,0.1724137931034483,18.48275862068965,9.0,44.41510254860532,32.26037346493063,64.46328463062743,35.55172413793103,7,29,East,1.6333333333333333,1.7127751,173
colgate_raiders,10.7,2.566666666666667,5.666666666666667,16.6,1.0666666666666669,0.1333333333333333,15.666666666666666,5.533333333333333,42.57058228006073,29.64987850887095,77.80081504895746,32.2,6,30,East,1.161290322580645,1.6440847,174
brown_bears,10.76923076923077,3.3076923076923075,9.692307692307692,17.03846153846154,0.8846153846153846,0.0,15.26923076923077,7.769230769230769,43.25114618770759,27.48234106363839,66.12311770682811,33.96153846153846,6,26,East,1.3333333333333333,1.4421043,175
eastern_michigan_eagles,9.653846153846152,3.1538461538461537,8.692307692307692,14.076923076923077,0.4230769230769231,0.1923076923076923,16.653846153846153,9.923076923076923,43.37634869928387,28.061213315615245,68.75418216511333,37.26923076923077,6,26,East,1.3333333333333333,1.4216076,176
st_thomas_minnesota_tommies,11.04,2.28,5.64,16.28,1.16,0.0,16.88,7.76,44.98379584202834,30.24829690672469,66.47804939261394,35.16,6,25,East,1.3846153846153846,1.4129817,177
