team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region,Ranking_Score,Predicted_Ranking_Score,Rank
alabama_crimson_tide,11.2,3.0,8.9,15.2,0.7,0.1,16.9,16.4,46.7527449992482,33.51219514786263,70.85757310106854,37.333333333333336,17,30,North,9.32258064516129,9.33912,37
memphis_tigers,10.555555555555555,3.888888888888889,6.851851851851852,15.925925925925926,0.8518518518518519,0.2962962962962963,15.666666666666666,10.592592592592592,40.99575506380898,31.74826471660949,69.07523492733854,39.11111111111112,15,27,North,8.035714285714285,8.908693,38
wofford_terriers,12.428571428571429,2.357142857142857,6.857142857142857,13.071428571428571,0.5714285714285714,0.1071428571428571,13.535714285714286,16.59259259259259,40.93760377759151,32.03822255003347,73.1619271381286,36.85714285714285,16,28,North,8.827586206896552,8.839228,39
houston_christian_huskies,11.16,3.92,8.08,16.2,0.76,0.04,15.4,10.12,36.15783568037907,32.25159405438043,79.19849220267177,35.28,15,25,North,8.653846153846153,8.660887,40
davidson_wildcats,11.633333333333333,2.566666666666667,6.0,15.1,0.5333333333333333,0.1333333333333333,17.566666666666666,10.033333333333331,47.02594611116648,29.941856308433582,72.35800864356524,34.333333333333336,16,30,North,8.258064516129032,8.256933,41
jacksonville_dolphins,10.444444444444445,3.925925925925926,10.074074074074074,16.25925925925926,0.6666666666666666,0.3333333333333333,18.51851851851852,10.296296296296296,42.41279596590314,26.75789056336012,70.10479582575302,33.370370370370374,15,27,North,8.035714285714285,8.0378065,42
oral_roberts_golden_eagles,11.96774193548387,3.2580645161290325,8.483870967741936,14.838709677419354,0.3548387096774194,0.0,14.451612903225806,11.580645161290322,44.035081030089216,28.386353474982077,72.08022334474715,37.2258064516129,16,31,North,8.0,8.013462,43
gardner_webb_runnin_bulldogs,12.0,4.419354838709677,8.67741935483871,15.870967741935484,0.5483870967741935,0.2258064516129032,19.225806451612904,12.03225806451613,46.47299794647789,27.67749790115819,69.2294885362279,36.03225806451613,16,31,North,8.0,8.013414,44
se_louisiana_lady_lions,12.8,2.6,9.48,15.12,0.44,0.24,16.32,14.44,45.54956984072849,26.3011410158469,62.885761751200086,37.32,14,25,North,7.538461538461538,7.556661,45
alabama_state_lady_hornets,13.758620689655173,4.0,7.068965517241379,20.448275862068964,1.1724137931034482,0.2413793103448276,20.96551724137931,11.172413793103448,41.60121835108763,29.33744939389756,68.13731022184821,39.96551724137931,15,29,North,7.5,7.5237474,46
rice_owls,12.615384615384617,2.8846153846153846,7.384615384615385,17.5,0.6153846153846154,0.1538461538461538,17.0,12.23076923076923,46.40087626116315,29.7274961571818,68.73949440949818,39.46153846153846,14,26,North,7.259259259259259,7.272367,47
freed_hardeman_lions,11.0,2.0,10.0,13.0,2.0,0.0,11.0,10.0,53.191489361702125,36.36363636363637,60.0,32.0,1,1,North,0.5,0.57488984,48
